TRADEDATE,0.25,0.5,0.75,1,2,3,5,7,10,15,20,30
2014-06-04,7.327,7.7307,7.9357,8.0496,8.2271,8.3199,8.4209,8.4976,8.6048,8.6722,8.6705,8.6271
2014-06-05,7.3886,7.7113,7.8982,8.0143,8.1894,8.253,8.3429,8.4284,8.5301,8.5872,8.5887,8.5659
2014-06-06,7.3004,7.5082,7.6689,7.7965,8.0838,8.1832,8.2273,8.2648,8.3663,8.4907,8.5372,8.5231
2014-06-09,7.3509,7.5695,7.7384,7.8696,8.1366,8.1852,8.2191,8.298,8.4386,8.5256,8.5281,8.4891
2014-06-10,7.5258,7.6245,7.7129,7.7993,8.0688,8.1963,8.2659,8.3248,8.4816,8.6211,8.6526,8.6154
2014-06-11,7.7299,7.7437,7.7671,7.8178,8.0665,8.2042,8.3276,8.4097,8.5366,8.6441,8.6782,8.6769
2014-06-16,7.6647,7.7804,7.8856,7.9742,8.2095,8.3212,8.4163,8.5046,8.673,8.8094,8.8434,8.8262
2014-06-17,7.7757,7.8484,7.9149,7.9769,8.1683,8.2791,8.4045,8.5221,8.7131,8.8666,8.9079,8.8963
2014-06-18,7.7745,7.8374,7.8989,7.9594,8.1614,8.2818,8.3979,8.4885,8.6421,8.7778,8.8318,8.8611
2014-06-19,7.7687,7.8263,7.8813,7.9333,8.1007,8.2029,8.3176,8.4174,8.5789,8.7315,8.7951,8.8278
2014-06-20,7.7463,7.8044,7.8665,7.9309,8.1631,8.3033,8.407,8.4703,8.6092,8.764,8.835,8.8704
2014-06-23,7.7919,7.8438,7.8933,7.9406,8.1094,8.2343,8.3367,8.4057,8.5542,8.7231,8.8048,8.8521
2014-06-24,7.7161,7.748,7.7815,7.8207,8.0144,8.2005,8.3246,8.3625,8.4754,8.6139,8.69,8.751
2014-06-25,7.6434,7.6766,7.7153,7.7621,7.9783,8.1557,8.2767,8.3231,8.4422,8.5736,8.6447,8.7095
2014-06-26,7.6372,7.697,7.7623,7.8302,8.0438,8.1197,8.1958,8.2837,8.4389,8.5841,8.6479,8.6932
2014-06-27,7.7053,7.7546,7.8044,7.8544,8.023,8.1176,8.1994,8.2771,8.4359,8.5908,8.6593,8.7045
2014-06-30,7.6538,7.7455,7.8276,7.8921,8.0554,8.1492,8.24,8.3222,8.4755,8.6206,8.6868,8.7374
2014-07-01,7.6438,7.7358,7.8313,7.9211,8.1749,8.2487,8.2721,8.3421,8.5443,8.7156,8.7765,8.8087
2014-07-02,7.5372,7.6487,7.7507,7.8322,8.0505,8.1854,8.2985,8.3661,8.4907,8.6182,8.6813,8.7315
2014-07-03,7.4346,7.6064,7.7597,7.8742,8.1086,8.1872,8.2911,8.3942,8.5338,8.6533,8.7046,8.7421
2014-07-04,7.3338,7.5778,7.7869,7.9322,8.1706,8.2117,8.272,8.3809,8.5628,8.7014,8.742,8.7484
2014-07-07,7.2664,7.5841,7.8125,7.9567,8.1528,8.2188,8.3124,8.4156,8.5481,8.6206,8.6255,8.6093
2014-07-08,7.2001,7.5199,7.7355,7.873,8.0847,8.1755,8.2909,8.3884,8.503,8.5747,8.5796,8.5508
2014-07-09,7.2591,7.6073,7.8264,7.9609,8.1589,8.239,8.3353,8.4169,8.5192,8.5869,8.5891,8.5518
2014-07-10,7.4204,7.7051,7.8843,7.9977,8.1872,8.2901,8.4157,8.5085,8.6129,8.6681,8.6613,8.6223
2014-07-11,7.5149,7.826,7.9991,8.0901,8.1989,8.3059,8.4599,8.5616,8.6582,8.7002,8.6852,8.639
2014-07-14,7.5482,7.8084,7.9749,8.08,8.2566,8.3661,8.494,8.5837,8.6915,8.7642,8.7659,8.7217
2014-07-15,7.6593,7.9022,8.0524,8.1427,8.2699,8.3491,8.4704,8.5755,8.6986,8.7797,8.7839,8.7421
2014-07-16,7.8657,8.018,8.1226,8.1831,8.2674,8.3733,8.5234,8.6321,8.7589,8.8527,8.8717,8.8506
2014-07-17,7.9075,8.1434,8.3003,8.3931,8.5396,8.697,8.8698,8.9522,9.0281,9.0659,9.0652,9.0511
2014-07-18,7.9486,8.112,8.2369,8.3246,8.5375,8.7295,8.8896,8.9436,9.0138,9.0621,9.073,9.0716
2014-07-21,8.1363,8.3062,8.4514,8.5756,8.8818,8.97,9.0167,9.0851,9.2322,9.3335,9.3498,9.3309
2014-07-22,7.932,8.2272,8.4312,8.5647,8.7803,8.8585,8.94,9.0109,9.1082,9.1863,9.1998,9.1715
2014-07-23,7.98,8.1937,8.348,8.4593,8.6789,8.7696,8.8708,8.9552,9.0594,9.1328,9.1453,9.1268
2014-07-24,7.8647,8.117,8.3042,8.4392,8.7152,8.8376,8.9432,9.0107,9.1005,9.1638,9.1721,9.151
2014-07-25,7.9279,8.3493,8.6233,8.7967,9.0627,9.119,9.1362,9.16,9.2262,9.2898,9.3061,9.2912
2014-07-28,8.1484,8.4818,8.6921,8.8298,9.1042,9.2556,9.3145,9.2974,9.3223,9.369,9.3895,9.3871
2014-07-29,8.359,8.653,8.86,9.0126,9.3418,9.4639,9.5186,9.5049,9.4827,9.4878,9.5081,9.5385
2014-07-30,8.5005,8.5978,8.691,8.7967,9.1816,9.3799,9.4745,9.4416,9.3944,9.4099,9.4592,9.5321
2014-07-31,8.3341,8.4868,8.6268,8.7621,9.1977,9.4253,9.5317,9.4982,9.4577,9.4635,9.4945,9.5412
